 spec_symbol , wgt , Genus , species , Taxa 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 DM , 34 , Dipodomys , merriami , Rodent 
 PE , 19 , Peromyscus , eremicus , Rodent 
 PM , 18 , Peromyscus , maniculatus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PM , 15 , Peromyscus , maniculatus , Rodent 
 PE , 18 , Peromyscus , eremicus , Rodent 
 PM , 25 , Peromyscus , maniculatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 RM , 13 , Reithrodontomys , megalotis , Rodent 
 OT , 20 , Onychomys , torridus , Rodent 
 OT , 34 , Onychomys , torridus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PM , 21 , Peromyscus , maniculatus , Rodent 
 PB , 27 , Chaetodipus , baileyi , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 PM , 15 , Peromyscus , maniculatus , Rodent 
 PB , 21 , Chaetodipus , baileyi , Rodent 
 PM , 16 , Peromyscus , maniculatus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 53 , Dipodomys , merriami , Rodent 
 PM , 30 , Peromyscus , maniculatus , Rodent 
 PB , 19 , Chaetodipus , baileyi , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 PP , 9 , Chaetodipus , penicillatus , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PM , 18 , Peromyscus , maniculatus , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 PM , 30 , Peromyscus , maniculatus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PE , 20 , Peromyscus , eremicus , Rodent 
 PB , 22 , Chaetodipus , baileyi , Rodent 
 PM , 19 , Peromyscus , maniculatus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PB , 25 , Chaetodipus , baileyi , Rodent 
 NA , 94 , Neotoma , albigula , Rodent 
 NA , 198 , Neotoma , albigula , Rodent 
 PP , 9 , Chaetodipus , penicillatus , Rodent 
 PB , 25 , Chaetodipus , baileyi , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PB , 17 , Chaetodipus , baileyi , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 PM , 21 , Peromyscus , maniculatus , Rodent 
 PB , 19 , Chaetodipus , baileyi , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PM , 16 , Peromyscus , maniculatus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PB , 31 , Chaetodipus , baileyi , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 28 , Chaetodipus , penicillatus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PM , 17 , Peromyscus , maniculatus , Rodent 
 OT , 25 , Onychomys , torridus , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 PB , 31 , Chaetodipus , baileyi , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 PE , 11 , Peromyscus , eremicus , Rodent 
 PB , 17 , Chaetodipus , baileyi , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PB , 29 , Chaetodipus , baileyi , Rodent 
 PB , 18 , Chaetodipus , baileyi , Rodent 
 OT , 20 , Onychomys , torridus , Rodent 
 PM , 23 , Peromyscus , maniculatus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PB , 28 , Chaetodipus , baileyi , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 OT , 14 , Onychomys , torridus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 DO , 44 , Dipodomys , ordii , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PB , 32 , Chaetodipus , baileyi , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PM , 13 , Peromyscus , maniculatus , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 DO , 34 , Dipodomys , ordii , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DO , 50 , Dipodomys , ordii , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PE , 15 , Peromyscus , eremicus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 DO , 49 , Dipodomys , ordii , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DO , 48 , Dipodomys , ordii , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PE , 20 , Peromyscus , eremicus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DO , 34 , Dipodomys , ordii , Rodent 
 PB , 34 , Chaetodipus , baileyi , Rodent 
 RM , 7 , Reithrodontomys , megalotis , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DO , 28 , Dipodomys , ordii , Rodent 
 PB , 35 , Chaetodipus , baileyi , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PM , 12 , Peromyscus , maniculatus , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DM , 30 , Dipodomys , merriami , Rodent 
 OT , 14 , Onychomys , torridus , Rodent 
 NA , 155 , Neotoma , albigula , Rodent 
 PE , 15 , Peromyscus , eremicus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PB , 24 , Chaetodipus , baileyi , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 PM , 15 , Peromyscus , maniculatus , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 DM , 31 , Dipodomys , merriami , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PM , 21 , Peromyscus , maniculatus , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 DO , 36 , Dipodomys , ordii , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PB , 29 , Chaetodipus , baileyi , Rodent 
 PM , 30 , Peromyscus , maniculatus , Rodent 
 PM , 30 , Peromyscus , maniculatus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 PM , 19 , Peromyscus , maniculatus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 DO , 48 , Dipodomys , ordii , Rodent 
 DS , 113 , Dipodomys , spectabilis , Rodent 
 PB , 21 , Chaetodipus , baileyi , Rodent 
 OT , 27 , Onychomys , torridus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 DM , 28 , Dipodomys , merriami , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 PB , 21 , Chaetodipus , baileyi , Rodent 
 PB , 29 , Chaetodipus , baileyi , Rodent 
 OT , 28 , Onychomys , torridus , Rodent 
 PM , 20 , Peromyscus , maniculatus , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PB , 28 , Chaetodipus , baileyi , Rodent 
 DO , 46 , Dipodomys , ordii , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 NA , 147 , Neotoma , albigula , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 OT , 22 , Onychomys , torridus , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 31 , Dipodomys , merriami , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PB , 17 , Chaetodipus , baileyi , Rodent 
 PE , 17 , Peromyscus , eremicus , Rodent 
 PP , 24 , Chaetodipus , penicillatus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 OT , 22 , Onychomys , torridus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PM , 21 , Peromyscus , maniculatus , Rodent 
 OT , 30 , Onychomys , torridus , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 PM , 17 , Peromyscus , maniculatus , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 PB , 25 , Chaetodipus , baileyi , Rodent 
 NA , 194 , Neotoma , albigula , Rodent 
 DO , 38 , Dipodomys , ordii , Rodent 
 PM , 27 , Peromyscus , maniculatus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PL , 16 , Peromyscus , leucopus , Rodent 
 PB , 37 , Chaetodipus , baileyi , Rodent 
 PB , 39 , Chaetodipus , baileyi , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 OT , 28 , Onychomys , torridus , Rodent 
 PB , 32 , Chaetodipus , baileyi , Rodent 
 PM , 18 , Peromyscus , maniculatus , Rodent 
 PB , 37 , Chaetodipus , baileyi , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 DO , 47 , Dipodomys , ordii , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 OT , 30 , Onychomys , torridus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PM , 14 , Peromyscus , maniculatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 OT , 22 , Onychomys , torridus , Rodent 
 PB , 28 , Chaetodipus , baileyi , Rodent 
 OT , 29 , Onychomys , torridus , Rodent 
 OT , 25 , Onychomys , torridus , Rodent 
 PE , 16 , Peromyscus , eremicus , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 DO , 47 , Dipodomys , ordii , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PE , 18 , Peromyscus , eremicus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DO , 44 , Dipodomys , ordii , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PB , 26 , Chaetodipus , baileyi , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 PB , 35 , Chaetodipus , baileyi , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 DO , 46 , Dipodomys , ordii , Rodent 
 PM , 19 , Peromyscus , maniculatus , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PM , 16 , Peromyscus , maniculatus , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PM , 25 , Peromyscus , maniculatus , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PB , 29 , Chaetodipus , baileyi , Rodent 
 OT , 35 , Onychomys , torridus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PB , 32 , Chaetodipus , baileyi , Rodent 
 PB , 28 , Chaetodipus , baileyi , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PP , 11 , Chaetodipus , penicillatus , Rodent 
 DO , 44 , Dipodomys , ordii , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 PL , 10 , Peromyscus , leucopus , Rodent 
 PM , 15 , Peromyscus , maniculatus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PL , 18 , Peromyscus , leucopus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 PM , 20 , Peromyscus , maniculatus , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DO , 32 , Dipodomys , ordii , Rodent 
 DO , 53 , Dipodomys , ordii , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 PM , 19 , Peromyscus , maniculatus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PB , 28 , Chaetodipus , baileyi , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DO , 49 , Dipodomys , ordii , Rodent 
 PM , 25 , Peromyscus , maniculatus , Rodent 
 DO , 38 , Dipodomys , ordii , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 OT , 20 , Onychomys , torridus , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 PP , 11 , Chaetodipus , penicillatus , Rodent 
 DO , 42 , Dipodomys , ordii , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 PB , 40 , Chaetodipus , baileyi , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 DO , 46 , Dipodomys , ordii , Rodent 
 PM , 19 , Peromyscus , maniculatus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 PB , 24 , Chaetodipus , baileyi , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PB , 23 , Chaetodipus , baileyi , Rodent 
 SH , 38 , Sigmodon , hispidus , Rodent 
 PB , 39 , Chaetodipus , baileyi , Rodent 
 PM , 13 , Peromyscus , maniculatus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PB , 34 , Chaetodipus , baileyi , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 DO , 42 , Dipodomys , ordii , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PB , 36 , Chaetodipus , baileyi , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 PB , 33 , Chaetodipus , baileyi , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 SH , 38 , Sigmodon , hispidus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 DO , 40 , Dipodomys , ordii , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 OT , 30 , Onychomys , torridus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PB , 28 , Chaetodipus , baileyi , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 PB , 35 , Chaetodipus , baileyi , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 DO , 48 , Dipodomys , ordii , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 PB , 31 , Chaetodipus , baileyi , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 PB , 34 , Chaetodipus , baileyi , Rodent 
 OT , 28 , Onychomys , torridus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PB , 31 , Chaetodipus , baileyi , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DO , 34 , Dipodomys , ordii , Rodent 
 OT , 23 , Onychomys , torridus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 OT , 21 , Onychomys , torridus , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DO , 40 , Dipodomys , ordii , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 RM , 13 , Reithrodontomys , megalotis , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 OL , 40 , Onychomys , leucogaster , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 OT , 19 , Onychomys , torridus , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 PB , 27 , Chaetodipus , baileyi , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 PB , 33 , Chaetodipus , baileyi , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PB , 29 , Chaetodipus , baileyi , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DO , 44 , Dipodomys , ordii , Rodent 
 OT , 20 , Onychomys , torridus , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PB , 37 , Chaetodipus , baileyi , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 NA , 138 , Neotoma , albigula , Rodent 
 PB , 27 , Chaetodipus , baileyi , Rodent 
 DM , 32 , Dipodomys , merriami , Rodent 
 PL , 22 , Peromyscus , leucopus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PB , 26 , Chaetodipus , baileyi , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 DO , 47 , Dipodomys , ordii , Rodent 
 PE , 22 , Peromyscus , eremicus , Rodent 
 DM , 36 , Dipodomys , merriami , Rodent 
 DO , 42 , Dipodomys , ordii , Rodent 
 OT , 18 , Onychomys , torridus , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PB , 37 , Chaetodipus , baileyi , Rodent 
 OT , 23 , Onychomys , torridus , Rodent 
 DS , 118 , Dipodomys , spectabilis , Rodent 
 DM , 34 , Dipodomys , merriami , Rodent 
 PM , 23 , Peromyscus , maniculatus , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 PB , 41 , Chaetodipus , baileyi , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PE , 19 , Peromyscus , eremicus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PM , 18 , Peromyscus , maniculatus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 NA , 208 , Neotoma , albigula , Rodent 
 PB , 38 , Chaetodipus , baileyi , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 OT , 21 , Onychomys , torridus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PB , 27 , Chaetodipus , baileyi , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DO , 55 , Dipodomys , ordii , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 PE , 18 , Peromyscus , eremicus , Rodent 
 DM , 56 , Dipodomys , merriami , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DO , 47 , Dipodomys , ordii , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 PM , 26 , Peromyscus , maniculatus , Rodent 
 PM , 21 , Peromyscus , maniculatus , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 OT , 28 , Onychomys , torridus , Rodent 
 PB , 30 , Chaetodipus , baileyi , Rodent 
 PP , 23 , Chaetodipus , penicillatus , Rodent 
 PB , 31 , Chaetodipus , baileyi , Rodent 
 SH , 80 , Sigmodon , hispidus , Rodent 
 PB , 29 , Chaetodipus , baileyi , Rodent 
 NA , 180 , Neotoma , albigula , Rodent 
 OT , 19 , Onychomys , torridus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 PP , 14 , Chaetodipus , penicillatus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 OT , 29 , Onychomys , torridus , Rodent 
 DO , 36 , Dipodomys , ordii , Rodent 
 PM , 22 , Peromyscus , maniculatus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PB , 42 , Chaetodipus , baileyi , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PP , 11 , Chaetodipus , penicillatus , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PP , 10 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DO , 49 , Dipodomys , ordii , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PP , 11 , Chaetodipus , penicillatus , Rodent 
 PB , 32 , Chaetodipus , baileyi , Rodent 
 OT , 25 , Onychomys , torridus , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 SH , 43 , Sigmodon , hispidus , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
